checkpoint_name,epsilon,n_inits,population,measure,pearson_r,pearson_p,spearman_rho,spearman_p
trained_model_checkpoint_20.pkl,6.0,1,Adults,zRT,,,,
trained_model_checkpoint_20.pkl,6.0,1,Adults,ER,,,,
trained_model_checkpoint_20.pkl,6.5,1,Kids_II,RT,,,,
trained_model_checkpoint_20.pkl,6.5,1,Kids_II,zRT,,,,
trained_model_checkpoint_20.pkl,6.5,1,Kids_II,ER,,,,
trained_model_checkpoint_20.pkl,6.5,1,Adults,RT,,,,
trained_model_checkpoint_20.pkl,6.5,1,Adults,zRT,,,,
trained_model_checkpoint_20.pkl,6.5,1,Adults,ER,,,,
trained_model_checkpoint_20.pkl,7.0,1,Kids_II,RT,,,,
trained_model_checkpoint_20.pkl,7.0,1,Kids_II,zRT,,,,
trained_model_checkpoint_20.pkl,7.0,1,Kids_II,ER,,,,
trained_model_checkpoint_20.pkl,7.0,1,Adults,RT,,,,
trained_model_checkpoint_20.pkl,7.0,1,Adults,zRT,,,,
trained_model_checkpoint_20.pkl,7.0,1,Adults,ER,,,,
trained_model_checkpoint_20.pkl,7.5,1,Kids_II,RT,0.0999125357446071,0.3327740021266854,0.0981131059999235,0.3415980182111263
trained_model_checkpoint_20.pkl,7.5,1,Kids_II,zRT,0.1034332356367562,0.3159322798550298,0.0981131059999235,0.3415980182111263
trained_model_checkpoint_20.pkl,7.5,1,Kids_II,ER,-0.0047258535907622,0.9635514270205052,-0.037530345568081,0.7165811548647373
trained_model_checkpoint_20.pkl,7.5,1,Adults,RT,0.1048234052567225,0.3094366217523197,0.1129226314338742,0.2733300612690051
trained_model_checkpoint_20.pkl,7.5,1,Adults,zRT,0.1125678606118638,0.2748496452124308,0.1240297755093372,0.2285993119852035
trained_model_checkpoint_20.pkl,7.5,1,Adults,ER,-0.227726900023344,0.0256522168334439,-0.1824248485974758,0.0752501319492289
trained_model_checkpoint_20.pkl,8.0,1,Kids_II,RT,,,,
trained_model_checkpoint_20.pkl,8.0,1,Kids_II,zRT,,,,
trained_model_checkpoint_20.pkl,8.0,1,Kids_II,ER,,,,
trained_model_checkpoint_20.pkl,8.0,1,Adults,RT,,,,
trained_model_checkpoint_20.pkl,8.0,1,Adults,zRT,,,,
trained_model_checkpoint_20.pkl,8.0,1,Adults,ER,,,,
trained_model_checkpoint_20.pkl,8.5,1,Kids_II,RT,,,,
trained_model_checkpoint_20.pkl,8.5,1,Kids_II,zRT,,,,
trained_model_checkpoint_20.pkl,8.5,1,Kids_II,ER,,,,
trained_model_checkpoint_20.pkl,8.5,1,Adults,RT,,,,
trained_model_checkpoint_20.pkl,8.5,1,Adults,zRT,,,,
trained_model_checkpoint_20.pkl,8.5,1,Adults,ER,,,,
trained_model_checkpoint_20.pkl,9.0,1,Kids_II,RT,,,,
trained_model_checkpoint_20.pkl,9.0,1,Kids_II,zRT,,,,
trained_model_checkpoint_20.pkl,9.0,1,Kids_II,ER,,,,
trained_model_checkpoint_20.pkl,9.0,1,Adults,RT,,,,
trained_model_checkpoint_20.pkl,9.0,1,Adults,zRT,,,,
trained_model_checkpoint_20.pkl,9.0,1,Adults,ER,,,,
trained_model_checkpoint_20.pkl,9.5,1,Kids_II,RT,,,,
trained_model_checkpoint_20.pkl,9.5,1,Kids_II,zRT,,,,
trained_model_checkpoint_20.pkl,9.5,1,Kids_II,ER,,,,
trained_model_checkpoint_20.pkl,9.5,1,Adults,RT,,,,
trained_model_checkpoint_20.pkl,9.5,1,Adults,zRT,,,,
trained_model_checkpoint_20.pkl,9.5,1,Adults,ER,,,,
trained_model_checkpoint_20.pkl,10.0,1,Kids_II,RT,,,,
trained_model_checkpoint_20.pkl,10.0,1,Kids_II,zRT,,,,
trained_model_checkpoint_20.pkl,10.0,1,Kids_II,ER,,,,
trained_model_checkpoint_20.pkl,10.0,1,Adults,RT,,,,
trained_model_checkpoint_20.pkl,10.0,1,Adults,zRT,,,,
trained_model_checkpoint_20.pkl,10.0,1,Adults,ER,,,,
trained_model_checkpoint_30.pkl,0.0,1,Kids_II,RT,0.6081334053131298,4.9826132960958375e-11,0.6215850457608296,1.3979194491781024e-11
trained_model_checkpoint_30.pkl,0.0,1,Kids_II,zRT,0.5913619168072438,2.24071793490783e-10,0.6144301099822879,2.7690454470398596e-11
trained_model_checkpoint_30.pkl,0.0,1,Kids_II,ER,0.310059206193047,0.0021100235864047,0.224264959769067,0.0280479249783024
trained_model_checkpoint_30.pkl,0.0,1,Adults,RT,0.5358206538828825,1.848587138945431e-08,0.5214159448612427,5.12087653119324e-08
trained_model_checkpoint_30.pkl,0.0,1,Adults,zRT,0.5608352353372521,2.800887279284209e-09,0.548246954030775,7.3810980545303225e-09
trained_model_checkpoint_30.pkl,0.0,1,Adults,ER,0.2215508430345885,0.0300564282557571,0.2929488454831828,0.0037731080908906
trained_model_checkpoint_30.pkl,0.5,1,Kids_II,RT,0.7793612540285529,8.611178673915905e-21,0.7810455974790973,6.26683400832736e-21
trained_model_checkpoint_30.pkl,0.5,1,Kids_II,zRT,0.7743049925834677,2.1988609329041307e-20,0.7795406926669989,8.325631567941814e-21
trained_model_checkpoint_30.pkl,0.5,1,Kids_II,ER,0.1363849635190018,0.18517445797061,0.0574067399303842,0.5785121679365648
trained_model_checkpoint_30.pkl,0.5,1,Adults,RT,0.7227241713520667,9.337017494992408e-17,0.733641095897996,1.874903143910524e-17
trained_model_checkpoint_30.pkl,0.5,1,Adults,zRT,0.7305414488925989,2.9811551507275135e-17,0.7426705247705868,4.6767747224393486e-18
trained_model_checkpoint_30.pkl,0.5,1,Adults,ER,0.1001720232733026,0.3315135866378021,0.1133317218275895,0.2715848403247604
trained_model_checkpoint_30.pkl,1.0,1,Kids_II,RT,0.6375647284798204,2.847608727874587e-12,0.6433726814121384,1.5604524943663197e-12
trained_model_checkpoint_30.pkl,1.0,1,Kids_II,zRT,0.6248566523014376,1.0167566504820104e-11,0.6341487003166238,4.032383829442342e-12
trained_model_checkpoint_30.pkl,1.0,1,Kids_II,ER,0.094583047778373,0.3593321866334854,0.0389590694597246,0.7062760450793608
trained_model_checkpoint_30.pkl,1.0,1,Adults,RT,0.5534796451218643,4.958029432136057e-09,0.5557448610047504,4.164586813102665e-09
trained_model_checkpoint_30.pkl,1.0,1,Adults,zRT,0.5605609663918132,2.8618836739592107e-09,0.5603568515525076,2.9081016886343916e-09
trained_model_checkpoint_30.pkl,1.0,1,Adults,ER,0.2759034180515902,0.0065103490864542,0.2608134320439796,0.0102716120136821
trained_model_checkpoint_30.pkl,1.5,1,Kids_II,RT,0.5937209275514994,1.823105987040777e-10,0.5947605735373189,1.6638133460911968e-10
trained_model_checkpoint_30.pkl,1.5,1,Kids_II,zRT,0.6038159114926732,7.399075619503773e-11,0.609496554712366,4.3923978058107846e-11
trained_model_checkpoint_30.pkl,1.5,1,Kids_II,ER,0.0499497779364647,0.6288850394486202,-0.0401829847011202,0.697490039230509
trained_model_checkpoint_30.pkl,1.5,1,Adults,RT,0.5447014490475612,9.62805642832406e-09,0.5521899612538494,5.472399573242015e-09
trained_model_checkpoint_30.pkl,1.5,1,Adults,zRT,0.5412299597113246,1.2452540277473556e-08,0.5440033050454899,1.0141638652710868e-08
trained_model_checkpoint_30.pkl,1.5,1,Adults,ER,0.0627708874639615,0.5434729410780961,0.05546411593637,0.5914542471168236
trained_model_checkpoint_30.pkl,2.0,1,Kids_II,RT,0.6272283883900434,8.053189177687874e-12,0.6314282929645564,5.3033156463421055e-12
trained_model_checkpoint_30.pkl,2.0,1,Kids_II,zRT,0.6286564830142807,6.991759717228633e-12,0.6353332298412697,3.575900955852824e-12
trained_model_checkpoint_30.pkl,2.0,1,Kids_II,ER,0.1565102475010564,0.1278102146605225,0.0879172875401839,0.3943379153346389
trained_model_checkpoint_30.pkl,2.0,1,Adults,RT,0.5731385290698998,1.0439648198461667e-09,0.5978458358248211,1.265991664576397e-10
trained_model_checkpoint_30.pkl,2.0,1,Adults,zRT,0.5826637145874549,4.726234028654653e-10,0.60331274745222,7.745023943009519e-11
trained_model_checkpoint_30.pkl,2.0,1,Adults,ER,0.0875197317922042,0.3964878958098918,0.0962026125272141,0.3511263508436473
trained_model_checkpoint_30.pkl,2.5,1,Kids_II,RT,0.4493041982930306,4.392044012380504e-06,0.4504993473099936,4.112363537186454e-06
trained_model_checkpoint_30.pkl,2.5,1,Kids_II,zRT,0.4375074325128675,8.298640704068942e-06,0.4429517142660565,6.205161867631528e-06
trained_model_checkpoint_30.pkl,2.5,1,Kids_II,ER,-0.0460026939848385,0.6562735890290815,-0.0956361760622801,0.3539829236680692
trained_model_checkpoint_30.pkl,2.5,1,Adults,RT,0.4177497702550202,2.287475234820476e-05,0.418421906873261,2.2122004499121567e-05
trained_model_checkpoint_30.pkl,2.5,1,Adults,zRT,0.4049064155615091,4.2771975727162696e-05,0.3995528242634184,5.510835819095389e-05
trained_model_checkpoint_30.pkl,2.5,1,Adults,ER,0.169320958065006,0.0991068910126086,0.1489669994863114,0.1474636512736606
trained_model_checkpoint_30.pkl,3.0,1,Kids_II,RT,0.3235787434904419,0.0013005413378009,0.3182516899884473,0.0015779236152944
trained_model_checkpoint_30.pkl,3.0,1,Kids_II,zRT,0.3179805478516227,0.0015933795620779,0.3148418504528568,0.0017825450918104
trained_model_checkpoint_30.pkl,3.0,1,Kids_II,ER,0.1218683933071996,0.2368746863513101,0.1024819082506959,0.3204278141066463
trained_model_checkpoint_30.pkl,3.0,1,Adults,RT,0.2602986369035125,0.0104281023715283,0.2705139364901803,0.007683764660533
trained_model_checkpoint_30.pkl,3.0,1,Adults,zRT,0.2717969426508112,0.0073886842159775,0.2773336155613612,0.0062268960949535
trained_model_checkpoint_30.pkl,3.0,1,Adults,ER,0.0497996573264955,0.6299178804213726,0.0235469457370662,0.8198628693151263
trained_model_checkpoint_30.pkl,3.5,1,Kids_II,RT,0.250110976034841,0.01398411720019,0.2546090021568325,0.0123016204431586
trained_model_checkpoint_30.pkl,3.5,1,Kids_II,zRT,0.2589428703625553,0.010850263235008,0.2579925104911426,0.0111550279396094
trained_model_checkpoint_30.pkl,3.5,1,Kids_II,ER,0.0306637108893056,0.7667903211194161,-0.0189541521011704,0.8545659944397296
trained_model_checkpoint_30.pkl,3.5,1,Adults,RT,0.2596644902395933,0.0106237399298704,0.2630677729926077,0.0096102942193854
trained_model_checkpoint_30.pkl,3.5,1,Adults,zRT,0.2419120646028095,0.0175689395915506,0.2309244438166621,0.0235964301057237
trained_model_checkpoint_30.pkl,3.5,1,Adults,ER,0.0726972118235528,0.4815038549006563,0.0880927921083782,0.393390999733298
trained_model_checkpoint_30.pkl,4.0,1,Kids_II,RT,0.3492398396707184,0.0004875520287132,0.3367224517070289,0.0007950926011247
trained_model_checkpoint_30.pkl,4.0,1,Kids_II,zRT,0.3529760166842807,0.0004196690715767,0.3348413206919059,0.0008542440651863
trained_model_checkpoint_30.pkl,4.0,1,Kids_II,ER,0.0364973846036765,0.7240635871392933,0.0250903583611819,0.8082748526688572
trained_model_checkpoint_30.pkl,4.0,1,Adults,RT,0.3119597814064743,0.0019738888496719,0.3235545346011675,0.0013016947433792
trained_model_checkpoint_30.pkl,4.0,1,Adults,zRT,0.3247269870754116,0.0012468888165954,0.3291979276465367,0.0010565985719907
trained_model_checkpoint_30.pkl,4.0,1,Adults,ER,-0.0063400014729938,0.9511155511416542,-0.0263317197554808,0.7989844589822664
trained_model_checkpoint_30.pkl,4.5,1,Kids_II,RT,0.1922735223328207,0.0605507549587776,0.1894944632514629,0.0644391498164384
trained_model_checkpoint_30.pkl,4.5,1,Kids_II,zRT,0.1910109808095227,0.0622928758667745,0.1868625957063036,0.0683062309206517
trained_model_checkpoint_30.pkl,4.5,1,Kids_II,ER,-0.0067188220144786,0.9481985907714452,-0.0533574955658208,0.605634953288447
trained_model_checkpoint_30.pkl,4.5,1,Adults,RT,0.1410411274073107,0.1704762290202862,0.1447527149837564,0.1593902355927078
trained_model_checkpoint_30.pkl,4.5,1,Adults,zRT,0.1609374442935248,0.1172475311902362,0.1684395228901892,0.1009036435697611
trained_model_checkpoint_30.pkl,4.5,1,Adults,ER,-0.039915985598558,0.6994033685905214,-0.0442084669757956,0.6688783899024235
trained_model_checkpoint_30.pkl,5.0,1,Kids_II,RT,,,,
trained_model_checkpoint_30.pkl,5.0,1,Kids_II,zRT,,,,
trained_model_checkpoint_30.pkl,5.0,1,Kids_II,ER,,,,
trained_model_checkpoint_30.pkl,5.0,1,Adults,RT,,,,
trained_model_checkpoint_30.pkl,5.0,1,Adults,zRT,,,,
trained_model_checkpoint_30.pkl,5.0,1,Adults,ER,,,,
trained_model_checkpoint_30.pkl,5.5,1,Kids_II,RT,0.3323735123498627,0.0009379300607335,0.3188956605087238,0.0015417581401363
trained_model_checkpoint_30.pkl,5.5,1,Kids_II,zRT,0.3499911361939912,0.0004731420305116,0.330737939678809,0.0009974412881889
trained_model_checkpoint_30.pkl,5.5,1,Kids_II,ER,0.0306637108893055,0.7667903211194161,0.0054154720289058,0.958237159848958
trained_model_checkpoint_30.pkl,5.5,1,Adults,RT,0.2920722982969416,0.0038835722400109,0.3121286438401037,0.0019621858713615
trained_model_checkpoint_30.pkl,5.5,1,Adults,zRT,0.2744237013535729,0.0068155772770493,0.2749100521626929,0.0067138880324347
trained_model_checkpoint_30.pkl,5.5,1,Adults,ER,0.0726972118235528,0.4815038549006563,0.0880927921083782,0.393390999733298
trained_model_checkpoint_30.pkl,6.0,1,Kids_II,RT,,,,
trained_model_checkpoint_30.pkl,6.0,1,Kids_II,zRT,,,,
trained_model_checkpoint_30.pkl,6.0,1,Kids_II,ER,,,,
trained_model_checkpoint_30.pkl,6.0,1,Adults,RT,,,,
trained_model_checkpoint_30.pkl,6.0,1,Adults,zRT,,,,
trained_model_checkpoint_30.pkl,6.0,1,Adults,ER,,,,
trained_model_checkpoint_30.pkl,6.5,1,Kids_II,RT,0.1574020584415231,0.1256259342035323,0.1573512077357263,0.1257497065278008
trained_model_checkpoint_30.pkl,6.5,1,Kids_II,zRT,0.1612330826279841,0.1165669514752362,0.1573512077357263,0.1257497065278008
trained_model_checkpoint_30.pkl,6.5,1,Kids_II,ER,-0.0047258535907622,0.9635514270205052,-0.037530345568081,0.7165811548647373
trained_model_checkpoint_30.pkl,6.5,1,Adults,RT,0.1426408851463468,0.1656302336339881,0.161053589094214,0.1169797927740667
trained_model_checkpoint_30.pkl,6.5,1,Adults,zRT,0.152737661999663,0.1373729104132406,0.161053589094214,0.1169797927740667
trained_model_checkpoint_30.pkl,6.5,1,Adults,ER,-0.127901409602152,0.2142865790823043,-0.1471836846638725,0.1524258606666597
trained_model_checkpoint_30.pkl,7.0,1,Kids_II,RT,-0.0366764504749442,0.7227646090179023,-0.0240654788301699,0.815965246344765
trained_model_checkpoint_30.pkl,7.0,1,Kids_II,zRT,-0.047643736954425,0.6448285258432548,-0.0351726229056329,0.7336977402929603
trained_model_checkpoint_30.pkl,7.0,1,Kids_II,ER,-0.0954622425333981,0.3548629720869095,-0.1303685688154393,0.2055044440356606
trained_model_checkpoint_30.pkl,7.0,1,Adults,RT,-0.1705178966666632,0.0967073384118515,-0.1684583518111894,0.1008649968352427
trained_model_checkpoint_30.pkl,7.0,1,Adults,zRT,-0.1526713420973589,0.1375457430334962,-0.149946445018751,0.1447904794775462
trained_model_checkpoint_30.pkl,7.0,1,Adults,ER,0.0717495712402317,0.4872517899894939,0.0849933953692785,0.4103122272033954
trained_model_checkpoint_30.pkl,7.5,1,Kids_II,RT,0.1516415583603114,0.1402506176902848,0.1630554699247528,0.1124389006196695
trained_model_checkpoint_30.pkl,7.5,1,Kids_II,zRT,0.1518824284910317,0.1396143590391593,0.1723729253490244,0.0930790969920813
trained_model_checkpoint_30.pkl,7.5,1,Kids_II,ER,-0.0499511770458189,0.6288754168279773,-0.0878212775022688,0.3948565006376119
trained_model_checkpoint_30.pkl,7.5,1,Adults,RT,0.2181383156721974,0.0327531545948543,0.204984019333975,0.0451297012708824
trained_model_checkpoint_30.pkl,7.5,1,Adults,zRT,0.1990966615460654,0.0518106579803094,0.1847961992480532,0.071472223743903
trained_model_checkpoint_30.pkl,7.5,1,Adults,ER,0.1805657945551377,0.0783226836917816,0.2138953543765201,0.0363877494007909
trained_model_checkpoint_30.pkl,8.0,1,Kids_II,RT,,,,
trained_model_checkpoint_30.pkl,8.0,1,Kids_II,zRT,,,,
trained_model_checkpoint_30.pkl,8.0,1,Kids_II,ER,,,,
trained_model_checkpoint_30.pkl,8.0,1,Adults,RT,,,,
trained_model_checkpoint_30.pkl,8.0,1,Adults,zRT,,,,
trained_model_checkpoint_30.pkl,8.0,1,Adults,ER,,,,
trained_model_checkpoint_30.pkl,8.5,1,Kids_II,RT,0.2817346343859905,0.0054220047419831,0.2776156719661996,0.0061723035400258
trained_model_checkpoint_30.pkl,8.5,1,Kids_II,zRT,0.2947808766709192,0.003551258888952,0.2797761052110728,0.0057680197167802
trained_model_checkpoint_30.pkl,8.5,1,Kids_II,ER,0.0976209941016983,0.3440366510614968,0.1048890267463189,0.3091321626362919
trained_model_checkpoint_30.pkl,8.5,1,Adults,RT,0.2815015722934161,0.0054621899173564,0.2797761052110728,0.0057680197167802
trained_model_checkpoint_30.pkl,8.5,1,Adults,zRT,0.2897143316101589,0.0041952095837455,0.2862574049456923,0.0046924663707807
trained_model_checkpoint_30.pkl,8.5,1,Adults,ER,0.0673523726222849,0.5143933139931098,0.0556440657384472,0.59024990707806
trained_model_checkpoint_30.pkl,9.0,1,Kids_II,RT,,,,
trained_model_checkpoint_30.pkl,9.0,1,Kids_II,zRT,,,,
trained_model_checkpoint_30.pkl,9.0,1,Kids_II,ER,,,,
trained_model_checkpoint_30.pkl,9.0,1,Adults,RT,,,,
trained_model_checkpoint_30.pkl,9.0,1,Adults,zRT,,,,
trained_model_checkpoint_30.pkl,9.0,1,Adults,ER,,,,
trained_model_checkpoint_30.pkl,9.5,1,Kids_II,RT,,,,
trained_model_checkpoint_30.pkl,9.5,1,Kids_II,zRT,,,,
trained_model_checkpoint_30.pkl,9.5,1,Kids_II,ER,,,,
trained_model_checkpoint_30.pkl,9.5,1,Adults,RT,,,,
trained_model_checkpoint_30.pkl,9.5,1,Adults,zRT,,,,
trained_model_checkpoint_30.pkl,9.5,1,Adults,ER,,,,
trained_model_checkpoint_30.pkl,10.0,1,Kids_II,RT,,,,
trained_model_checkpoint_30.pkl,10.0,1,Kids_II,zRT,,,,
trained_model_checkpoint_30.pkl,10.0,1,Kids_II,ER,,,,
trained_model_checkpoint_30.pkl,10.0,1,Adults,RT,,,,
trained_model_checkpoint_30.pkl,10.0,1,Adults,zRT,,,,
trained_model_checkpoint_30.pkl,10.0,1,Adults,ER,,,,
trained_model_checkpoint_40.pkl,0.0,1,Kids_II,RT,0.3708281616894938,0.0001997846697557,0.3900395184977326,8.554758765790044e-05
trained_model_checkpoint_40.pkl,0.0,1,Kids_II,zRT,0.3769371294956251,0.0001534242186438,0.3912196683267727,8.106428822320811e-05
trained_model_checkpoint_40.pkl,0.0,1,Kids_II,ER,0.2768737399551002,0.0063168234202622,0.1687406639341474,0.1002869358839079
trained_model_checkpoint_40.pkl,0.0,1,Adults,RT,0.30963735649114,0.0021413655116365,0.30742903046493,0.0023123937643965
trained_model_checkpoint_40.pkl,0.0,1,Adults,zRT,0.3251393613834041,0.0012281165079334,0.3263114277295705,0.0011761548057824
trained_model_checkpoint_40.pkl,0.0,1,Adults,ER,0.13026230747026,0.2058773073178644,0.2015380995150306,0.0489474308354844
trained_model_checkpoint_40.pkl,0.5,1,Kids_II,RT,0.7089931704773023,6.330755283919822e-16,0.7144758341995113,2.988034539604937e-16
trained_model_checkpoint_40.pkl,0.5,1,Kids_II,zRT,0.7005636448249898,1.9425683232573517e-15,0.711414341605191,4.554012366520223e-16
trained_model_checkpoint_40.pkl,0.5,1,Kids_II,ER,0.1881605686638879,0.0663762511580676,0.1282184969996102,0.2131431923987901
trained_model_checkpoint_40.pkl,0.5,1,Adults,RT,0.6576914780808099,3.347780345526148e-13,0.6601343406503252,2.553214050571619e-13
trained_model_checkpoint_40.pkl,0.5,1,Adults,zRT,0.6778824542280041,3.298863388603397e-14,0.6823301619591476,1.9314174709866032e-14
trained_model_checkpoint_40.pkl,0.5,1,Adults,ER,0.0819006345116157,0.4276140181132314,0.076280476263846,0.4601015131479735
trained_model_checkpoint_40.pkl,1.0,1,Kids_II,RT,0.587157952307185,3.2228509180016357e-10,0.5926407853868086,2.004085946549597e-10
trained_model_checkpoint_40.pkl,1.0,1,Kids_II,zRT,0.5809689195121522,5.452099251675714e-10,0.5911034552042228,2.2916986963844782e-10
trained_model_checkpoint_40.pkl,1.0,1,Kids_II,ER,0.1134211651782149,0.271204268558416,0.0693061340915101,0.5022391385924307
trained_model_checkpoint_40.pkl,1.0,1,Adults,RT,0.5381925837527609,1.5558744961323108e-08,0.5319162431746711,2.448082460424217e-08
trained_model_checkpoint_40.pkl,1.0,1,Adults,zRT,0.5308391262469563,2.64367275313128e-08,0.5242295922617425,4.21232040382022e-08
trained_model_checkpoint_40.pkl,1.0,1,Adults,ER,0.1515525817466481,0.1404862037359269,0.1239509380010992,0.2288975545232796
trained_model_checkpoint_40.pkl,1.5,1,Kids_II,RT,0.7276782098948392,4.5496279207053736e-17,0.7225451858153048,9.57993774951922e-17
trained_model_checkpoint_40.pkl,1.5,1,Kids_II,zRT,0.7190146071705181,1.5835373058360543e-16,0.7187018603588404,1.655017155788836e-16
trained_model_checkpoint_40.pkl,1.5,1,Kids_II,ER,0.113421165178215,0.2712042685584151,0.024605728079826,0.8119091520321969
trained_model_checkpoint_40.pkl,1.5,1,Adults,RT,0.6526055645647074,5.838422262003637e-13,0.6664326341509248,1.2549446709426924e-13
trained_model_checkpoint_40.pkl,1.5,1,Adults,zRT,0.6627538933696396,1.9041057494716838e-13,0.6725819548812678,6.168638458102273e-14
trained_model_checkpoint_40.pkl,1.5,1,Adults,ER,0.06865202421002,0.5062915822206056,0.048203142555983,0.6409457613660617
trained_model_checkpoint_40.pkl,2.0,1,Kids_II,RT,0.6638913296653903,1.674858339044805e-13,0.6648679970721513,1.499500266405386e-13
trained_model_checkpoint_40.pkl,2.0,1,Kids_II,zRT,0.6651489312728559,1.4524368968395185e-13,0.6625806071739672,1.941590634422275e-13
trained_model_checkpoint_40.pkl,2.0,1,Kids_II,ER,0.1292457084269544,0.2094689411299565,0.0833912755545315,0.4192233069674366
trained_model_checkpoint_40.pkl,2.0,1,Adults,RT,0.5945753137191296,1.6911830694233017e-10,0.605395859719367,6.406737663063666e-11
trained_model_checkpoint_40.pkl,2.0,1,Adults,zRT,0.6126360903653096,3.277887103407311e-11,0.6221700523060497,1.3209203388575708e-11
trained_model_checkpoint_40.pkl,2.0,1,Adults,ER,0.3032293718425904,0.002671968022967,0.2937159654765276,0.0036787485698014
trained_model_checkpoint_40.pkl,2.5,1,Kids_II,RT,0.5105813237861103,1.0688120055666498e-07,0.5113124634513043,1.0178523344113173e-07
trained_model_checkpoint_40.pkl,2.5,1,Kids_II,zRT,0.4923197118170821,3.491931592185076e-07,0.4948185130173913,2.981710236744725e-07
trained_model_checkpoint_40.pkl,2.5,1,Kids_II,ER,-0.0053187727347894,0.9589822293365208,-0.0509461747647501,0.622047932038956
trained_model_checkpoint_40.pkl,2.5,1,Adults,RT,0.4205793866972577,1.985952604754745e-05,0.4288427112817391,1.304716538523085e-05
trained_model_checkpoint_40.pkl,2.5,1,Adults,zRT,0.4172633864070504,2.3434352307158903e-05,0.412348760847826,2.9854545876353037e-05
trained_model_checkpoint_40.pkl,2.5,1,Adults,ER,0.1931013609305235,0.0594301774881591,0.1822730763937904,0.0754972872709233
trained_model_checkpoint_40.pkl,3.0,1,Kids_II,RT,0.5877826584080581,3.0544017933868596e-10,0.577734048083444,7.145214128460821e-10
trained_model_checkpoint_40.pkl,3.0,1,Kids_II,zRT,0.5894504994831218,2.645079984555488e-10,0.5819634335013315,5.014140403899546e-10
trained_model_checkpoint_40.pkl,3.0,1,Kids_II,ER,0.0963099651875372,0.350586589802372,0.0509956949388634,0.6217089620851749
trained_model_checkpoint_40.pkl,3.0,1,Adults,RT,0.5099547941840394,1.1144042731129036e-07,0.5168308980658627,7.013488370065636e-08
trained_model_checkpoint_40.pkl,3.0,1,Adults,zRT,0.5163159679961027,7.26354500898372e-08,0.5193685293165953,5.896391538241525e-08
trained_model_checkpoint_40.pkl,3.0,1,Adults,ER,0.1069076644464011,0.2998616359469861,0.0539923564535221,0.6013456306608049
trained_model_checkpoint_40.pkl,3.5,1,Kids_II,RT,0.506131661066,1.4353530626390438e-07,0.4891721041370959,4.253103884104006e-07
trained_model_checkpoint_40.pkl,3.5,1,Kids_II,zRT,0.5175033643094864,6.699261145576458e-08,0.493892703453256,3.161881171114272e-07
trained_model_checkpoint_40.pkl,3.5,1,Kids_II,ER,0.0701975858645684,0.4967435822047673,0.0251851737215145,0.8075642943797429
trained_model_checkpoint_40.pkl,3.5,1,Adults,RT,0.4370302173758717,8.510801834447472e-06,0.4537676092658947,3.43080985767397e-06
trained_model_checkpoint_40.pkl,3.5,1,Adults,zRT,0.4359544857646943,9.0079033139205e-06,0.4431462608045344,6.1404646734533405e-06
trained_model_checkpoint_40.pkl,3.5,1,Adults,ER,0.1561158952124491,0.1287853040491484,0.173124531386682,0.0916399936035812
trained_model_checkpoint_40.pkl,4.0,1,Kids_II,RT,0.4756799302606885,9.688655376449158e-07,0.4569786402342518,2.8660564845459865e-06
trained_model_checkpoint_40.pkl,4.0,1,Kids_II,zRT,0.4874979294422027,4.719645622821914e-07,0.4583386957111395,2.654362969403425e-06
trained_model_checkpoint_40.pkl,4.0,1,Kids_II,ER,0.1194384542400857,0.2464244364913707,0.1240796460097352,0.2284107923705374
